loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,dti,loan_income_ratio,rate_term,affordability,inc_per_debt_unit,loan_rate_risk,dti_rate_interaction,loan_status
9000.0,36.0,11.48,10.0,1,88400.0,3,15.85,0.1018088030678386,413.28000000000003,29.349269588313415,5246.290801186943,103.32,1.81958,0
5000.0,36.0,7.89,10.0,1,80000.0,3,16.77,0.0624992187597655,284.03999999999996,47.65687053216839,4501.969611705121,39.45,1.3231529999999998,0
7000.0,36.0,8.38,10.0,3,112000.0,2,27.54,0.062499441969268134,301.68,47.75440591245025,3924.316748423266,58.66000000000001,2.307852,0
10000.0,36.0,6.24,0.0,1,30000.0,3,5.8,0.33332222259258026,224.64000000000001,8.967716221602233,4411.764705882353,62.4,0.36192,0
17000.0,36.0,7.26,10.0,1,145000.0,1,17.71,0.11724057075468446,261.36,25.534162949049072,7749.86638161411,123.42,1.285746,0
15000.0,36.0,7.89,8.0,3,70000.0,2,18.72,0.21428265310495564,284.03999999999996,13.966480446927372,3549.6957403651118,118.35,1.4770079999999999,0
3500.0,36.0,20.99,10.0,2,35000.0,2,25.96,0.09999714293877318,755.64,29.694570135746602,1298.219584569733,73.465,5.4490039999999995,0
12000.0,36.0,6.99,1.0,3,100000.0,2,6.9,0.11999880001199988,251.64000000000001,24.925224327018945,12658.227848101265,83.88,0.48231,0
8000.0,36.0,18.49,2.0,3,81000.0,8,38.73,0.09876421278749645,665.64,30.238924838227973,2038.7616410772716,147.92,7.161176999999999,0
7500.0,36.0,12.59,10.0,1,55000.0,2,18.57,0.13636115706987145,453.24,21.894904458598724,2810.424118548799,94.425,2.3379630000000002,0
8700.0,36.0,5.32,9.0,1,100000.0,2,29.04,0.08699913000869991,191.52,34.34065934065934,3328.8948069241014,46.284,1.544928,0
15000.0,60.0,9.99,1.0,3,43000.0,2,10.32,0.3488290969977442,599.4,14.276228419654714,3798.5865724381624,149.85,1.030968,0
8000.0,36.0,7.26,8.0,1,50000.0,1,11.87,0.15999680006399872,261.36,18.66600298656048,3885.0038850038854,58.08,0.8617619999999999,0
25000.0,36.0,6.24,1.0,1,90000.0,2,9.59,0.27777469139231786,224.64000000000001,10.784470362677745,8498.583569405098,156.0,0.598416,0
8000.0,36.0,11.99,10.0,3,40000.0,1,10.41,0.19999500012499688,431.64,14.932802389248382,3505.6967572304993,95.92,1.248159,0
8000.0,36.0,6.24,9.0,3,38500.0,1,26.34,0.20778681073218877,224.64000000000001,14.372822299651569,1408.1931236283833,49.92,1.6436160000000002,0
25000.0,36.0,6.89,10.0,1,64000.0,2,17.64,0.3906188965797409,248.04,7.668956702348617,3433.4763948497853,172.25,1.215396,0
6950.0,36.0,12.59,2.0,1,48000.0,8,20.0,0.1447886502364534,453.24,20.612653879186947,2285.714285714286,87.5005,2.5180000000000002,0
35000.0,36.0,16.55,2.0,3,104150.0,2,1.37,0.336050542001517,595.8000000000001,8.917970087909579,43945.147679324895,579.25,0.22673500000000005,0
2000.0,36.0,15.41,1.0,3,38000.0,2,13.2,0.052630193942264675,554.76,55.99214145383104,2676.056338028169,30.82,2.0341199999999997,0
3000.0,36.0,9.17,10.0,3,26000.0,2,34.86,0.11538017768547364,330.12,25.691699604743082,725.0418293363078,27.51,3.196662,0
9000.0,36.0,8.38,1.0,3,40000.0,2,21.63,0.22499437514062148,301.68,13.280212483399735,1767.5651789659744,75.42,1.812594,0
10000.0,36.0,8.18,1.0,3,60000.0,2,11.32,0.1666638889351844,294.48,17.935432443204466,4870.12987012987,81.8,0.925976,0
34750.0,60.0,18.49,10.0,2,79000.0,2,38.74,0.43986784977405347,1109.3999999999999,11.347313990232692,1987.921489682939,642.5275,7.1630259999999994,0
8450.0,36.0,7.26,0.0,1,55000.0,8,18.24,0.15363357029872185,261.36,19.443789771388168,2858.627858627859,61.347,1.3242239999999998,0
20000.0,60.0,16.99,1.0,3,60000.0,1,12.34,0.3333277778703688,1019.3999999999999,14.955134596211368,4497.751124437781,339.79999999999995,2.0965659999999997,0
7000.0,36.0,9.17,1.0,3,100000.0,2,3.04,0.06999930000699993,330.12,42.63786242183058,24752.47524752475,64.19,0.278768,0
12000.0,36.0,15.77,7.0,1,37000.0,6,30.65,0.3243155590389449,567.72,9.22233300099701,1169.0363349131121,189.24,4.833505,0
10800.0,36.0,11.22,1.0,3,28000.0,2,23.62,0.38570051069604655,403.92,7.7519379844961245,1137.2867587327376,121.176,2.650164,0
9025.0,36.0,17.86,2.0,3,45000.0,8,7.08,0.20055109886446967,642.96,14.899017768458227,5569.306930693069,161.1865,1.2644879999999998,0
21000.0,36.0,12.88,1.0,3,52000.0,1,15.88,0.403838387723313,463.68,7.415858528237306,3080.5687203791463,270.48,2.0453440000000005,0
10000.0,36.0,16.99,7.0,3,67000.0,2,8.17,0.14925150370889986,611.64,20.027899561578316,7306.434023991276,169.89999999999998,1.3880829999999997,0
9000.0,36.0,6.24,10.0,3,60000.0,1,25.6,0.14999750004166598,224.64000000000001,19.9203187250996,2255.6390977443607,56.16,1.5974400000000002,0
25000.0,36.0,7.89,10.0,2,82000.0,2,31.0,0.3048743308008439,284.03999999999996,9.825850774884167,2562.5,197.25,2.4459,0
7000.0,36.0,12.59,9.0,1,56000.0,2,14.62,0.12499776789700184,453.24,23.877202956225126,3585.147247119078,88.13,1.840658,0
4550.0,36.0,18.2,10.0,3,24000.0,2,8.77,0.1895754343569018,655.1999999999999,15.699956389010032,2456.4994882292735,82.81,1.5961399999999997,0
35000.0,36.0,18.2,9.0,3,89000.0,1,25.42,0.3932540083819283,655.1999999999999,7.620732960383606,3368.660105980318,637.0,4.62644,0
25000.0,36.0,7.89,10.0,3,70000.0,2,12.48,0.3571377551749261,284.03999999999996,8.3879213931938,5192.878338278932,197.25,0.9846720000000001,0
2500.0,36.0,9.76,2.0,3,68000.0,8,10.41,0.03676416523286422,351.36,80.4416403785489,5959.684487291849,24.4,1.016016,0
20000.0,36.0,7.89,10.0,3,57300.0,2,25.13,0.3490340482714089,284.03999999999996,8.579556797764026,2192.8817451205514,157.8,1.9827569999999997,0
6000.0,36.0,10.64,10.0,1,120000.0,3,4.76,0.04999958333680553,383.04,59.642147117296226,20833.333333333336,63.84,0.506464,0
9250.0,36.0,15.41,4.0,1,55000.0,3,9.74,0.1681787603861748,554.76,17.76868404049106,5121.042830540037,142.5425,1.500934,0
5225.0,36.0,16.55,10.0,3,64000.0,2,10.76,0.08163934938516586,595.8000000000001,36.49496293480327,5442.1768707483,86.47375,1.78078,0
11000.0,36.0,7.91,2.0,1,60000.0,8,28.36,0.18333027782870284,284.76,16.310257339615802,2043.5967302452316,87.01,2.243276,0
7200.0,36.0,10.64,10.0,2,75000.0,2,22.26,0.09599872001706644,383.04,31.09452736318408,3224.419604471195,76.608,2.3684640000000003,0
8000.0,36.0,12.88,10.0,3,78000.0,2,8.17,0.10256278765656851,463.68,29.118964659034344,8505.997818974918,103.04,1.0522960000000001,0
15000.0,36.0,9.17,10.0,3,109000.0,2,11.69,0.1376134163906753,330.12,21.74780526735834,8589.440504334121,137.55,1.071973,0
16000.0,36.0,9.76,1.0,3,60008.0,1,21.66,0.2666266726657668,351.36,11.22624095784485,2648.1906443071493,156.16,2.114016,0
6400.0,36.0,7.89,10.0,1,67000.0,2,11.64,0.09552096237369591,284.03999999999996,31.230577998756992,5300.632911392405,50.496,0.918396,0
12000.0,60.0,11.49,5.0,1,60000.0,2,28.92,0.1999966667222213,689.4,24.875621890547265,2005.3475935828876,137.88,3.3229080000000004,0
10000.0,36.0,13.18,1.0,2,47000.0,1,23.34,0.2127614306078594,474.48,14.049422080510164,1930.9778142974528,131.8,3.076212,0
12000.0,36.0,9.76,10.0,1,60000.0,2,27.92,0.1999966667222213,351.36,14.955134596211368,2074.688796680498,117.12,2.7249920000000003,0
12000.0,36.0,6.24,1.0,3,150000.0,2,11.5,0.0799994666702222,224.64000000000001,37.387836490528414,12000.0,74.88,0.7176,0
10000.0,36.0,13.67,10.0,1,48000.0,2,32.98,0.20832899314597614,492.12,14.348345954563571,1412.595644496763,136.7,4.508366,0
2000.0,36.0,15.41,1.0,2,18000.0,2,7.13,0.11110493861452142,554.76,26.522593320235757,2214.0221402214024,30.82,1.098733,0
24000.0,36.0,6.24,1.0,1,87000.0,2,11.72,0.2758588981735842,224.64000000000001,10.858711932101848,6839.622641509433,149.76,0.731328,0
19200.0,60.0,17.57,0.0,1,54600.0,2,27.82,0.3516419113203055,1054.2,14.174454828660435,1894.5176960444137,337.344,4.887974000000001,0
30000.0,36.0,13.67,6.0,1,78000.0,2,20.54,0.3846104537121319,492.12,7.7906512185377546,3621.1699164345405,410.1,2.8078179999999997,0
1000.0,36.0,11.99,10.0,1,70000.0,8,18.3,0.014285510206997042,431.64,202.70270270270268,3626.943005181347,11.99,2.19417,0
12000.0,36.0,10.64,3.0,3,75000.0,2,19.3,0.15999786669511074,383.04,18.693918245264207,3694.581280788177,127.68,2.0535200000000002,0
15000.0,60.0,19.99,2.0,3,85000.0,8,9.87,0.17646851213515136,1199.3999999999999,28.220451527224434,7819.687212511501,299.85,1.9730129999999997,0
4950.0,36.0,9.76,6.0,3,42000.0,2,17.31,0.11785433680150473,351.36,25.270758122743683,2293.828509011469,48.312,1.6894559999999998,0
12000.0,36.0,5.32,8.0,1,212000.0,2,6.15,0.05660350658723308,191.52,52.841475573280164,29650.34965034965,63.84,0.32718,0
6000.0,36.0,6.24,10.0,1,102000.0,5,15.91,0.05882295271614984,224.64000000000001,50.69582504970179,6031.933767001774,37.44,0.992784,0
12000.0,36.0,8.38,3.0,3,75000.0,1,21.75,0.15999786669511074,301.68,18.693918245264207,3296.703296703297,100.56000000000002,1.82265,0
15500.0,36.0,7.89,10.0,1,41500.0,2,14.63,0.37348497626563215,284.03999999999996,8.013645726055614,2655.150351887396,122.295,1.154307,0
12000.0,60.0,11.99,8.0,2,50200.0,2,26.32,0.23903906296687316,719.4,20.812603648424542,1837.4816983894582,143.88,3.155768,0
5500.0,36.0,7.89,10.0,1,35000.0,2,16.71,0.157138367475215,284.03999999999996,18.966763005780347,1976.284584980237,43.395,1.318419,0
28000.0,36.0,6.24,1.0,1,125000.0,2,18.87,0.2239982080143359,224.64000000000001,13.375659865886716,6290.8907901358825,174.72,1.177488,0
16000.0,36.0,11.22,1.0,1,60000.0,1,6.66,0.26666222229629505,403.92,11.224744325268146,7832.898172323759,179.52,0.747252,0
20000.0,36.0,6.24,3.0,2,170000.0,1,3.02,0.11764636678607773,224.64000000000001,25.454182471551206,42288.557213930355,124.8,0.188448,0
15000.0,36.0,7.89,5.0,1,38000.0,2,11.02,0.3947264545669851,284.03999999999996,7.581803671189145,3161.397670549085,118.35,0.8694779999999999,0
30000.0,36.0,14.85,10.0,1,112000.0,2,19.07,0.2678547512968634,534.6,11.186576108669597,5580.468360737419,445.5,2.8318950000000003,0
21600.0,60.0,13.67,1.0,3,50000.0,2,25.13,0.43199136017279655,820.2,11.54201292705448,1913.5093761959433,295.272,3.4352709999999997,0
27000.0,60.0,15.41,10.0,2,65400.0,1,20.88,0.41283772419381964,924.6,12.084257206208425,2989.0310786106033,416.07,3.217608,0
25000.0,60.0,11.22,3.0,1,120000.0,2,14.32,0.2083315972366897,673.2,23.942537909018355,7832.898172323759,280.5,1.606704,0
17000.0,36.0,12.05,1.0,3,150000.0,2,12.1,0.11333257778281478,433.8,26.41465132660249,11450.381679389313,204.85,1.45805,0
6500.0,36.0,8.38,7.0,1,33500.0,1,22.5,0.19402405898331393,301.68,15.376376988984088,1425.531914893617,54.470000000000006,1.8855000000000002,0
24000.0,60.0,13.18,10.0,2,92000.0,1,19.01,0.2608667297094597,790.8,19.11886949293433,4597.701149425287,316.32,2.5055180000000004,0
18000.0,60.0,14.48,10.0,1,36000.0,2,31.57,0.49998611149690286,868.8000000000001,9.966777408637874,1105.311636475284,260.64,4.571336,0
25000.0,36.0,11.49,2.0,1,75000.0,2,23.38,0.3333288889481474,413.64,8.987058635564786,3076.292042657916,287.25,2.686362,0
15000.0,36.0,9.76,1.0,1,80000.0,2,33.86,0.18749765627929652,351.36,15.96169193934557,2294.8938611589215,146.4,3.3047359999999997,0
5725.0,36.0,12.88,0.0,2,12468.0,1,22.96,0.45913866388643837,463.68,6.492622808540184,520.3672787979966,73.738,2.9572480000000003,0
12000.0,36.0,9.76,7.0,1,60000.0,1,25.68,0.1999966667222213,351.36,14.955134596211368,2248.8755622188905,117.12,2.506368,0
10000.0,36.0,11.22,10.0,1,125000.0,8,19.3,0.07999936000511997,403.92,37.36548425667596,6157.635467980295,112.2,2.1654600000000004,0
10000.0,36.0,5.32,10.0,1,54000.0,3,21.2,0.18518175589340938,191.52,16.14188919888402,2432.4324324324325,53.2,1.12784,0
35000.0,36.0,9.17,2.0,1,220000.0,2,9.24,0.1590901859537002,330.12,18.837766868363968,21484.375,320.95,0.8473080000000001,0
11000.0,36.0,8.38,7.0,3,93000.0,2,16.5,0.11827829808281631,301.68,25.280898876404496,5314.285714285715,92.18000000000002,1.3827,0
8400.0,36.0,9.17,4.0,2,100000.0,1,8.0,0.08399916000839992,330.12,35.56187766714083,11111.111111111111,77.028,0.7336,0
10000.0,36.0,7.26,3.0,3,95000.0,8,10.58,0.10526204987315924,261.36,28.397768035073735,8203.799654576856,72.6,0.768108,0
30000.0,36.0,13.44,4.0,1,104000.0,2,16.04,0.28845876481956906,483.84,10.387534958050338,6103.286384976526,403.2,2.155776,0
19000.0,36.0,7.89,1.0,3,45000.0,2,10.64,0.422212839714673,284.03999999999996,7.0918260138684595,3865.9793814432987,149.91,0.839496,0
8000.0,36.0,11.22,10.0,1,48000.0,8,20.13,0.1666631945167809,403.92,17.91936286709806,2271.6516800757217,89.76,2.2585859999999998,0
5000.0,36.0,12.05,10.0,1,23000.0,2,8.09,0.21738185296291465,433.8,13.701350277998412,2530.25302530253,60.25,0.974845,0
6000.0,36.0,5.32,3.0,3,45000.0,1,14.64,0.13333037043621254,191.52,22.365805168986086,2877.237851662404,31.92,0.7788480000000001,0
3000.0,36.0,7.89,5.0,1,42000.0,1,23.8,0.07142687078879074,284.03999999999996,41.501976284584984,1693.5483870967741,23.67,1.87782,0
35000.0,60.0,18.99,10.0,3,91000.0,8,32.4,0.38461115811914154,1139.3999999999999,12.977752424415288,2724.550898203593,664.65,6.15276,0
8000.0,36.0,16.55,3.0,3,67000.0,8,20.77,0.1194012029671199,595.8000000000001,25.01244400199104,3077.6297657326595,132.4,3.437435,0
25000.0,60.0,13.67,4.0,1,127000.0,2,12.47,0.19684884370989206,820.2,25.339185953711095,9428.359317000743,341.75,1.704649,0
12000.0,36.0,6.99,10.0,1,172000.0,2,7.98,0.06976703623816141,251.64000000000001,42.871385842472584,19153.674832962137,83.88,0.5578020000000001,0
1200.0,36.0,15.77,9.0,3,40000.0,8,22.53,0.02999925001874953,567.72,97.08737864077669,1699.9575010624733,18.924,3.5529810000000004,0
16000.0,36.0,7.89,5.0,1,75000.0,2,15.27,0.2133304889268143,284.03999999999996,14.030930406585183,4609.711124769515,126.24,1.2048029999999998,0
7200.0,36.0,15.77,1.0,3,55000.0,2,17.35,0.1309067107870766,567.72,22.802653399668323,2997.275204359673,113.544,2.736095,0
23000.0,36.0,13.18,10.0,3,62000.0,2,14.13,0.3709617586813116,474.48,8.074318458065637,4097.818902842036,303.14,1.8623340000000002,0
8000.0,36.0,9.76,3.0,2,38000.0,3,7.42,0.2105207757690587,351.36,14.186162269785962,4513.064133016627,78.08,0.7241920000000001,0
6500.0,36.0,5.32,10.0,1,70000.0,2,13.44,0.09285581634548078,191.52,32.129742962056305,4847.645429362881,34.58,0.715008,0
7875.0,36.0,11.99,9.0,1,56300.0,2,24.73,0.13987318164863857,431.64,21.350018960940464,2188.1072677808006,94.42125,2.965127,0
35000.0,36.0,12.59,2.0,3,80000.0,1,12.61,0.4374945313183585,453.24,6.850097043041444,5878.030859662013,440.65,1.587599,0
12000.0,36.0,7.89,3.0,3,67000.0,2,20.88,0.17910180445067983,284.03999999999996,16.69990029910269,3062.1572212065817,94.68,1.6474319999999998,0
10000.0,36.0,7.91,10.0,1,75000.0,2,26.19,0.13333155557925894,284.76,22.41929055400558,2758.3670467083484,79.1,2.071629,0
30000.0,36.0,6.89,10.0,1,135000.0,2,14.33,0.2222205761438804,248.04,13.48381941669996,8806.262230919765,206.7,0.987337,0
20000.0,36.0,5.32,10.0,1,140000.0,1,11.41,0.14285612245626816,191.52,20.962267917748054,11281.224818694602,106.4,0.6070120000000001,0
19200.0,36.0,16.99,1.0,3,120000.0,7,11.56,0.15999866667777768,611.64,18.714909544603866,9554.140127388535,326.20799999999997,1.964044,0
20000.0,36.0,6.99,10.0,1,65000.0,1,16.3,0.3076875740373225,251.64000000000001,9.732481533240168,3757.2254335260113,139.8,1.1393700000000002,0
1000.0,36.0,11.99,9.0,1,83000.0,8,2.92,0.01204804761388417,431.64,240.34749034749035,21173.469387755104,11.99,0.35010800000000003,0
6000.0,36.0,16.55,0.0,2,50000.0,2,0.36,0.11999760004799905,595.8000000000001,24.850894632206764,36764.705882352944,99.3,0.05958,0
10000.0,36.0,13.67,2.0,3,92000.0,8,6.08,0.10869447071227487,492.12,27.500996412913512,12994.350282485875,136.7,0.8311360000000001,0
24000.0,36.0,8.38,1.0,1,160000.0,2,22.36,0.14999906250585934,301.68,19.970044932601102,6849.315068493151,201.12000000000003,1.873768,0
5000.0,36.0,11.48,1.0,3,170000.0,8,0.75,0.029411591696519433,413.28000000000003,101.27084988085782,97142.85714285714,57.4,0.0861,0
8000.0,36.0,10.64,3.0,3,25000.0,1,17.76,0.31998720051197954,383.04,9.33300149328024,1332.6226012793177,85.12,1.8896640000000002,0
30650.0,60.0,18.99,4.0,1,73000.0,2,29.13,0.41985726222928454,1139.3999999999999,11.885379355258873,2422.8343843345506,582.0435,5.531787,0
18625.0,60.0,16.99,8.0,3,80000.0,2,12.14,0.2328095898801265,1019.3999999999999,21.407546160021408,6088.2800608828,316.4387499999999,2.062586,0
1500.0,36.0,12.59,5.0,3,26000.0,2,6.51,0.05769008884273682,453.24,50.78125,3462.0505992010653,18.885,0.8196089999999999,0
16000.0,36.0,11.22,10.0,1,67000.0,2,12.29,0.2388024059342398,403.92,12.534297829882762,5041.384499623778,179.52,1.378938,0
26000.0,36.0,15.41,2.0,1,63500.0,1,25.44,0.40944237098628367,554.76,7.316792133968352,2401.664145234493,400.66,3.9203040000000002,0
6000.0,36.0,8.18,10.0,1,36500.0,1,9.96,0.16437905810799705,294.48,18.141153081510936,3330.2919708029194,49.08,0.8147280000000001,0
2400.0,36.0,11.99,7.0,3,45000.0,0,23.55,0.05333214817448501,431.64,55.418719211822655,1832.9938900203665,28.776,2.8236450000000004,0
21775.0,60.0,7.26,9.0,3,59984.0,2,27.2,0.363007418521297,435.59999999999997,13.735745362949393,2127.0921985815603,158.0865,1.9747199999999998,0
5000.0,36.0,9.76,8.0,1,175000.0,3,14.84,0.028571265307055387,351.36,104.24940428911836,11047.979797979799,48.8,1.4483840000000001,0
34000.0,36.0,9.17,10.0,2,84000.0,1,27.36,0.404757086225164,330.12,7.403925255611705,2961.9181946403387,311.78,2.508912,0
25000.0,60.0,20.99,10.0,1,150000.0,9,14.34,0.16666555556296292,1259.3999999999999,29.928172386272944,9778.357235984355,524.75,3.009966,0
35000.0,36.0,13.18,10.0,1,190000.0,1,8.22,0.18420955679180637,474.48,16.26898047722343,20607.375271149675,461.3,1.083396,0
17100.0,36.0,13.18,10.0,1,117117.0,2,6.03,0.14600659164261684,474.48,20.503676470588236,16659.601706970127,225.378,0.7947540000000001,0
7600.0,36.0,17.57,0.0,2,20000.0,8,23.89,0.3799810009499525,632.52,7.85751702462022,803.5355564483729,133.532,4.197473,0
7200.0,36.0,9.17,10.0,1,95000.0,2,9.04,0.07578867590867465,330.12,39.38640132669983,9462.151394422312,66.024,0.8289679999999998,0
8000.0,36.0,9.76,10.0,2,90000.0,2,19.84,0.08888790124554172,351.36,33.59880537580886,4318.618042226488,78.08,1.9363839999999999,0
8000.0,36.0,13.44,8.0,1,65000.0,1,38.63,0.123075029614929,483.84,24.265803882528623,1640.171587181428,107.52,5.191872,0
35000.0,36.0,9.17,10.0,1,230000.0,1,14.67,0.152173251420646,330.12,19.69402899874415,14677.728142948308,320.95,1.345239,0
24000.0,60.0,15.41,10.0,1,100000.0,2,30.92,0.23999760002399975,924.6,20.781379883624275,3132.832080200501,369.84,4.764772000000001,0
5000.0,36.0,9.76,4.0,3,24000.0,2,6.81,0.20832465313945253,351.36,14.297061159650516,3072.983354673496,48.8,0.6646559999999999,0
10000.0,36.0,11.99,8.0,3,88000.0,2,15.68,0.11363507232872354,431.64,26.30530091669988,5275.779376498801,119.9,1.880032,0
7925.0,36.0,16.55,4.0,3,55000.0,2,13.42,0.14408828930383083,595.8000000000001,20.72603944228112,3814.147018030513,131.15875,2.22101,0
21000.0,36.0,6.24,2.0,3,101000.0,2,23.25,0.20791873347788636,224.64000000000001,14.403879064460922,4164.948453608247,131.04,1.4508,0
5000.0,36.0,10.99,1.0,3,65000.0,2,11.47,0.07692189350933062,395.64,38.72120730738682,5212.5100240577385,54.95,1.260553,0
18000.0,36.0,6.49,10.0,1,174000.0,2,17.03,0.10344768133516474,233.64000000000001,28.942115768463072,9650.582362728785,116.82,1.105247,0
15000.0,36.0,5.32,10.0,2,87100.0,5,6.57,0.1722138666605435,191.52,17.37829209896249,11505.944517833554,79.8,0.34952400000000006,0
4450.0,36.0,16.99,10.0,1,37000.0,2,25.33,0.12026701981027539,611.64,24.743646901471244,1405.241169768325,75.6055,4.303566999999999,0
12800.0,36.0,9.17,10.0,2,90000.0,10,18.71,0.14222064199286674,330.12,21.034590215020255,4566.2100456621,117.376,1.715707,0
35000.0,60.0,9.76,2.0,1,120000.0,3,18.7,0.29166423613136555,585.6,17.113519680547633,6091.370558375635,341.6,1.82512,0
16000.0,36.0,10.64,5.0,2,100000.0,2,13.26,0.15999840001599985,383.04,18.707907208780245,7012.622720897616,170.24,1.410864,0
1575.0,36.0,19.99,3.0,1,32000.0,2,21.61,0.04921721196212618,719.64,59.59031657355679,1415.3029632905793,31.484249999999996,4.319838999999999,0
20000.0,60.0,9.99,10.0,2,130000.0,2,9.87,0.15384497042330444,599.4,32.40279162512463,11959.521619135236,199.8,0.9860129999999999,0
5000.0,36.0,12.59,10.0,1,73000.0,3,27.93,0.06849221243544609,453.24,43.48689436060365,2523.332181126858,62.95,3.516387,0
3900.0,36.0,9.17,10.0,1,60000.0,1,7.2,0.06499891668472192,330.12,45.73170731707317,7317.073170731708,35.763,0.66024,0
10800.0,36.0,9.76,10.0,2,62000.0,1,15.89,0.17419073885905065,351.36,17.165005537098562,3670.8111308466546,105.408,1.550864,0
4000.0,36.0,7.26,2.0,2,43000.0,1,37.93,0.0930210925327318,261.36,31.962338949454907,1104.5466221423067,29.04,2.753718,0
2400.0,36.0,8.38,3.0,1,64000.0,8,15.99,0.03749941407165513,301.68,78.81773399014777,3766.9217186580336,20.112000000000002,1.339962,0
14000.0,36.0,7.26,8.0,3,54000.0,2,20.16,0.25925445825077315,261.36,11.541749786263892,2551.984877126654,101.64,1.463616,0
18000.0,36.0,11.22,8.0,1,90000.0,2,29.29,0.19999777780246886,403.92,14.970059880239521,2971.2776493892375,201.96,3.286338,0
5050.0,36.0,14.48,2.0,3,60000.0,8,4.3,0.08416526391226813,521.28,35.39127015336217,11320.754716981133,73.124,0.62264,0
18500.0,36.0,6.24,10.0,1,78000.0,1,6.97,0.23717644645581468,224.64000000000001,12.624082865774708,9786.700125470516,115.44,0.43492800000000004,0
2000.0,36.0,24.24,0.0,3,13692.0,2,20.16,0.14606003067260645,872.64,20.174852652259332,647.069943289225,48.48,4.886784,0
10000.0,36.0,7.89,8.0,1,74000.0,1,22.9,0.1351333090093377,284.03999999999996,22.120366679952173,3096.2343096234313,78.9,1.8068099999999998,0
14000.0,60.0,11.22,10.0,1,70000.0,2,6.22,0.1999971428979586,673.2,24.893314366998574,9695.290858725763,157.08,0.697884,0
28000.0,36.0,6.89,1.0,3,100000.0,2,18.68,0.2799972000279997,248.04,10.700527892709374,5081.30081300813,192.92,1.2870519999999999,0
11000.0,36.0,9.76,6.0,1,47000.0,1,16.34,0.23403757366864536,351.36,12.776368249365712,2710.495963091119,107.36,1.594784,0
5000.0,36.0,10.99,1.0,3,71700.0,1,31.6,0.06973403439282576,395.64,42.71247021445592,2199.3865030674847,54.95,3.4728400000000006,0
12550.0,36.0,13.18,5.0,1,80000.0,1,34.99,0.15687303908701142,474.48,19.068806610519626,2222.8396776882464,165.409,4.611682,0
13200.0,60.0,18.2,1.0,1,67000.0,2,18.93,0.19701198489574784,1092.0,25.26395173453997,3361.766181635725,240.24,3.4452599999999993,0
18000.0,36.0,5.32,10.0,1,65000.0,2,11.69,0.27691881663359025,191.52,10.811709913506322,5122.143420015761,95.76,0.621908,0
5600.0,36.0,14.48,2.0,3,45000.0,2,10.29,0.12444167907379836,521.28,23.953158268275374,3985.828166519044,81.088,1.489992,0
18000.0,36.0,9.99,4.0,1,42000.0,2,28.09,0.42856122473274444,359.64,6.986027944111776,1443.7951185974562,179.82,2.806191,0
12000.0,36.0,13.18,2.0,2,49000.0,2,31.5,0.24489296136813535,474.48,12.213359920239283,1507.6923076923076,158.16,4.1517,0
20000.0,36.0,11.99,10.0,3,130000.0,2,20.68,0.15384497042330444,431.64,19.464963066480337,5996.309963099631,239.8,2.4795320000000003,0
20000.0,36.0,11.99,10.0,2,60000.0,3,13.06,0.3333277778703688,431.64,8.98382910760631,4267.425320056899,239.8,1.5658940000000001,0
15000.0,36.0,13.18,1.0,2,37440.0,2,33.27,0.40063032504473706,474.48,7.470071827613727,1092.5007295010212,197.7,4.3849860000000005,0
7200.0,36.0,14.85,10.0,1,53500.0,2,35.13,0.1345769237958169,534.6,22.18076285240464,1480.763908109604,106.92,5.216805000000001,0
8800.0,36.0,10.64,1.0,1,89000.0,1,21.36,0.09887529353602768,383.04,30.217292892711633,3980.3220035778177,93.632,2.272704,0
20000.0,36.0,12.59,3.0,1,60000.0,2,22.88,0.3333277778703688,453.24,8.98382910760631,2512.562814070352,251.8,2.8805919999999996,0
8000.0,36.0,5.32,8.0,1,84000.0,1,24.11,0.09523696146474447,191.52,31.358885017421603,3345.2807646356036,42.56,1.282652,0
10000.0,36.0,6.24,0.0,2,90000.0,3,7.87,0.11110987655692714,224.64000000000001,26.903148664806697,10146.561443066515,62.4,0.491088,0
10550.0,36.0,9.76,10.0,1,198000.0,2,21.88,0.05328255917899405,351.36,56.11184583412054,8653.846153846154,102.968,2.1354879999999996,0
7500.0,36.0,9.17,0.0,2,22500.0,1,20.72,0.33331851917692545,330.12,8.95700636942675,1035.9116022099447,68.775,1.900024,0
14500.0,60.0,10.64,1.0,1,86000.0,2,12.62,0.1686026906663876,638.4000000000001,29.532967032967036,6314.243759177681,154.28,1.3427680000000002,0
12000.0,36.0,5.32,10.0,1,106000.0,3,18.15,0.11320647918415865,191.52,26.420737786640082,5535.248041775458,63.84,0.9655799999999999,0
6000.0,36.0,12.05,10.0,3,20000.0,2,17.35,0.2999850007499625,433.8,9.940357852882705,1089.91825613079,72.3,2.090675,0
21900.0,36.0,14.48,6.0,1,62000.0,1,31.42,0.35322010935307496,521.28,8.479212253829322,1912.3997532387414,317.112,4.549616,0
10000.0,36.0,13.18,8.0,3,40000.0,4,25.86,0.2499937501562461,474.48,11.95695496213631,1489.2032762472077,131.8,3.4083479999999997,0
21000.0,60.0,17.57,1.0,3,60000.0,2,17.68,0.3499941667638873,1054.2,14.245014245014245,3211.9914346895075,368.97,3.106376,0
